지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
189,2016-12-15 15:00,6.1,0,4.4,270,49,4.6,-3.8,1015.3,1021.4,1,,,,,,,,2000,,,9.6,,,,
189,2016-12-15 16:00,5.7,,2.9,270,49,4.5,-4.2,1016.1,1022.2,.9,,,,,,,,2000,,,7.5,,,,
189,2016-12-15 17:00,4.9,,1.8,250,49,4.2,-4.9,1016.6,1022.7,.7,,,,,,,,2000,,,5.9,,,,
189,2016-12-15 18:00,4.2,0,3.1,250,58,4.8,-3.3,1017.1,1023.2,0,,,,,,,,2000,,,4.4,,,,
189,2016-12-15 19:00,4.1,,1.9,250,61,5,-2.7,1017.6,1023.7,,,,,,,,,2000,,,4.1,,,,
189,2016-12-15 20:00,3.9,,1.4,270,70,5.7,-1,1017.8,1023.9,,,,,,,,,2000,,,4,,,,
189,2016-12-15 21:00,4.4,0,1.4,290,59,4.9,-2.9,1017.8,1023.9,,,,,,,,,2000,,,3.6,,,,
189,2016-12-15 22:00,3.6,,2.9,290,69,5.5,-1.5,1018.4,1024.5,,,,,,,,,1828,,,3.6,,,,
189,2016-12-15 23:00,4.3,,2.4,290,61,5.1,-2.5,1018.1,1024.2,,,,,,,,,2000,,,3.4,,,,
189,2016-12-16 00:00,2.9,0,3.3,270,70,5.3,-2,1018.7,1024.9,,,,,,,,,1773,,,3.2,,,,
189,2016-12-16 01:00,3.4,,2.2,270,63,4.9,-2.9,1018.8,1024.9,,,,,,,,,1920,,,2.8,,,,
189,2016-12-16 02:00,3.5,,2.5,320,56,4.4,-4.4,1019.1,1025.2,,,,,,,,,2000,,,2.4,,,,
189,2016-12-16 03:00,4.7,0,4,290,45,3.8,-6.2,1019.2,1025.3,,,,,,,,,2000,,,2.1,,,,
189,2016-12-16 04:00,3.4,,3.6,270,54,4.2,-5,1018.5,1024.6,,,,,,,,,2000,,,2,,,,
189,2016-12-16 05:00,3.7,,3.1,270,52,4.2,-5.2,1018.2,1024.3,,,,,,,,,2000,,,1.7,,,,
189,2016-12-16 06:00,3.6,,2,340,55,4.3,-4.6,1018.9,1025,,,,,,,,,2000,,,1.8,,,,
189,2016-12-16 07:00,3.2,,2.5,270,55,4.2,-4.9,1019.5,1025.7,,,,,,,,,2000,,,1.5,,,,
189,2016-12-16 08:00,3.5,,.9,290,56,4.4,-4.4,1020.1,1026.2,0,,,,,,,,2000,,,1.7,,,,
189,2016-12-16 09:00,4.1,0,1.1,250,55,4.5,-4.1,1020.6,1026.7,0,,,,,,,,2000,,,2.3,,,,
189,2016-12-16 10:00,5.5,,.6,290,49,4.4,-4.3,1021.3,1027.4,.9,,,,,,,,2000,,,4.1,,,,
189,2016-12-16 11:00,7.2,,.7,70,50,5.1,-2.5,1021.4,1027.5,.7,,,,,,,,2000,,,9.4,,,,
189,2016-12-16 12:00,7.9,,1.3,200,52,5.6,-1.3,1020.7,1026.7,.8,,,,,,,,2000,,,12.3,,,,
189,2016-12-16 13:00,7.3,,.6,50,54,5.5,-1.4,1020.2,1026.3,.6,,,,,,,,2000,,,13.9,,,,
189,2016-12-16 14:00,8.3,,1.5,250,45,4.9,-2.9,1019.8,1025.8,.9,,,,,,,,2000,,,16.6,,,,
189,2016-12-16 15:00,8.3,,1.3,160,51,5.6,-1.2,1019.7,1025.7,1,,,,,,,,2000,,,13.7,,,,
189,2016-12-16 16:00,8,,1.3,180,54,5.8,-.7,1019.8,1025.8,1,,,,,,,,2000,,,10.1,,,,
189,2016-12-16 17:00,7.3,,.9,160,59,6.1,-.1,1020.4,1026.5,1,,,,,,,,2000,,,7.9,,,,
189,2016-12-16 18:00,7.3,,1,180,64,6.5,.9,1020.6,1026.7,.2,,,,,,,,2000,,,6.5,,,,
189,2016-12-16 19:00,6.7,,1,90,63,6.2,.1,1021.1,1027.2,,,,,,,,,2000,,,5.7,,,,
189,2016-12-16 20:00,6.9,,1.4,20,65,6.4,.7,1021.4,1027.5,,,,,,,,,2000,,,5.2,,,,
189,2016-12-16 21:00,6.8,,1.8,20,66,6.5,.8,1021.7,1027.8,,,,,,,,,2000,,,5.2,,,,
189,2016-12-16 22:00,6.5,,1.2,20,68,6.6,1,1021.7,1027.8,,,,,,,,,2000,,,4.6,,,,
189,2016-12-16 23:00,6.2,,1.4,360,71,6.7,1.3,1021.6,1027.7,,,,,,,,,2000,,,4.3,,,,
189,2016-12-17 00:00,6.4,,.6,360,72,6.9,1.7,1021.5,1027.6,,,,,,,,,2000,,,5,,,,
189,2016-12-17 01:00,6.2,,1,360,73,6.9,1.7,1021.6,1027.7,,,,,,,,,2000,,,4.7,,,,
189,2016-12-17 02:00,5.7,,1.2,360,75,6.9,1.6,1021.7,1027.8,,,,,,,,,2000,,,4.6,,,,
189,2016-12-17 03:00,5.3,,.4,0,79,7,1.9,1022.3,1028.4,,,,,,,,,2000,,,4.3,,,,
189,2016-12-17 04:00,5.1,,1.6,360,81,7.1,2.1,1022.5,1028.6,,,,,,,,,2000,,,3.6,,,,
189,2016-12-17 05:00,4.7,,1.7,360,82,7,1.8,1022.7,1028.8,,,,,,,,,2000,,,3.3,,,,
189,2016-12-17 06:00,4.9,,1.1,340,79,6.8,1.5,1023.1,1029.2,,,,,,,,,2000,,,3.1,,,,
189,2016-12-17 07:00,5.3,,1.3,360,79,7,1.9,1023.7,1029.8,,,,,,,,,2000,,,3.7,,,,
189,2016-12-17 08:00,5.3,,1.4,360,80,7.1,2.1,1024,1030.1,0,,,,,,,,2000,,,3.8,,,,
189,2016-12-17 09:00,7,,.8,360,76,7.6,3,1024.4,1030.5,.1,,,,,,,,2000,,,5.8,,,,
189,2016-12-17 10:00,8.8,,.3,0,71,8,3.8,1025,1031,0,,,,,,,,2000,,,8.7,,,,
189,2016-12-17 11:00,9.7,,.2,0,69,8.2,4.2,1025,1031,.2,,,,,,,,2000,,,11.8,,,,
189,2016-12-17 12:00,9.8,,1,200,70,8.4,4.5,1024.2,1030.2,.4,,,,,,,,2000,,,12.6,,,,
189,2016-12-17 13:00,10.5,,1.3,180,64,8.1,3.9,1023.7,1029.7,.4,,,,,,,,2000,,,14.8,,,,
189,2016-12-17 14:00,11.7,,1.9,180,63,8.6,4.8,1023.3,1029.3,.9,,,,,,,,2000,,,18,,,,
189,2016-12-17 15:00,11,,1.3,200,64,8.4,4.4,1023.5,1029.5,.6,,,,,,,,2000,,,16,,,,
189,2016-12-17 16:00,11.3,,1.3,200,62,8.2,4.2,1023.5,1029.5,.7,,,,,,,,2000,,,14.6,,,,
189,2016-12-17 17:00,10.4,,1.2,270,66,8.3,4.3,1023.6,1029.6,.2,,,,,,,,2000,,,11.5,,,,
189,2016-12-17 18:00,9.2,,1.3,290,68,7.8,3.5,1023.9,1029.9,.1,,,,,,,,2000,,,8.9,,,,
189,2016-12-17 19:00,7.9,,1,340,73,7.7,3.3,1024.5,1030.6,,,,,,,,,2000,,,7.3,,,,
189,2016-12-17 20:00,7.3,,.8,340,74,7.5,2.9,1024.7,1030.8,,,,,,,,,2000,,,6.3,,,,
189,2016-12-17 21:00,6.8,,.5,340,75,7.4,2.6,1024.7,1030.8,,,,,,,,,2000,,,5.5,,,,
189,2016-12-17 22:00,6.5,,1.2,340,76,7.3,2.5,1024.9,1031,,,,,,,,,2000,,,5,,,,
189,2016-12-17 23:00,6.4,,1.2,340,73,7,1.9,1025.1,1031.2,,,,,,,,,2000,,,4.6,,,,
189,2016-12-18 00:00,6.7,,1.5,360,75,7.3,2.5,1024.5,1030.6,,,,,,,,,2000,,,4.4,,,,
189,2016-12-18 01:00,6.7,,1.3,360,78,7.6,3.1,1024.3,1030.4,,,,,,,,,2000,,,4.4,,,,
189,2016-12-18 02:00,6.8,,1.2,360,82,8.1,3.9,1024.3,1030.4,,,,,,,,,2000,,,4.4,,,,
189,2016-12-18 03:00,7.1,,1.5,360,82,8.2,4.2,1024.1,1030.2,,,,,,,,,2000,,,4.5,,,,
189,2016-12-18 04:00,7.2,,1.4,360,81,8.2,4.1,1024.2,1030.3,,,,,,,,,2000,,,4.6,,,,
189,2016-12-18 05:00,7.6,,1.3,340,81,8.4,4.5,1024,1030.1,,,,,,,,,2000,,,4.6,,,,
189,2016-12-18 06:00,8.2,,1.3,340,80,8.7,4.9,1024,1030.1,,,,,,,,,2000,,,5.3,,,,
189,2016-12-18 07:00,8.9,,1.2,340,78,8.8,5.2,1024.2,1030.2,,,,,,,,,2000,,,5.9,,,,
189,2016-12-18 08:00,9.9,,1.5,360,75,9.1,5.6,1024.5,1030.5,0,,,,,,,,2000,,,6.7,,,,
189,2016-12-18 09:00,11.4,,.5,320,71,9.5,6.3,1024.4,1030.4,.3,,,,,,,,2000,,,7.9,,,,
189,2016-12-18 10:00,13.9,,.9,360,63,9.9,6.9,1024.5,1030.4,.5,,,,,,,,2000,,,10,,,,
189,2016-12-18 11:00,15.5,,.6,110,60,10.5,7.7,1023.8,1029.7,1,,,,,,,,2000,,,14.9,,,,
189,2016-12-18 12:00,15.8,,.8,160,61,10.9,8.2,1022.6,1028.5,1,,,,,,,,2000,,,18.4,,,,
189,2016-12-18 13:00,15.7,,1,180,61,10.8,8.1,1021.9,1027.8,1,,,,,,,,2000,,,20.4,,,,
189,2016-12-18 14:00,16.2,,.5,90,62,11.4,8.9,1021.2,1027.1,1,,,,,,,,2000,,,19.5,,,,
189,2016-12-18 15:00,16.2,,1.2,200,58,10.6,7.9,1020.9,1026.8,.7,,,,,,,,2000,,,17.3,,,,
189,2016-12-18 16:00,15.8,,.7,180,64,11.4,8.9,1020.7,1026.6,.7,,,,,,,,2000,,,15.7,,,,
189,2016-12-18 17:00,15.2,,.3,0,67,11.6,9.1,1020.8,1026.7,.4,,,,,,,,2000,,,14.1,,,,
189,2016-12-18 18:00,14.1,,.6,360,71,11.4,8.9,1021,1026.9,0,,,,,,,,2000,,,11.9,,,,
189,2016-12-18 19:00,13.2,,1.4,20,74,11.2,8.6,1021.4,1027.3,,,,,,,,,2000,,,11,,,,
189,2016-12-18 20:00,13.3,,1.5,360,71,10.8,8.1,1021.1,1027,,,,,,,,,2000,,,10.8,,,,
189,2016-12-18 21:00,14.2,,1.4,20,66,10.6,7.9,1020.7,1026.6,,,,,,,,,2000,,,11,,,,
189,2016-12-18 22:00,13.4,,1.1,360,83,12.7,10.5,1020.3,1026.2,,,,,,,,,2000,,,11.4,,,,
189,2016-12-18 23:00,15.7,,2.9,180,79,14,12,1020.2,1026.1,,,,,,,,,2000,,,11.8,,,,
189,2016-12-19 00:00,16.3,.2,4.3,180,74,13.7,11.6,1019.7,1025.6,,,,,,,,,2000,,,12.3,,,,
189,2016-12-19 01:00,15.6,,2,180,85,15,13,1019.1,1025,,,,,,,,,1761,,,12.5,,,,
189,2016-12-19 02:00,15.9,,3.1,180,89,16,14,1019.4,1025.3,,,,,,,,,2000,,,12.7,,,,
189,2016-12-19 03:00,16.7,2.9,4.1,200,84,15.9,13.9,1019.2,1025,,,,,,,,,2000,,,12.6,,,,
189,2016-12-19 04:00,17,,3.9,200,83,16,14,1018.2,1024,,,,,,,,,2000,,,12.4,,,,
189,2016-12-19 05:00,17.3,,4.1,200,82,16.1,14.1,1017.7,1023.5,,,,,,,,,2000,,,12.6,,,,
189,2016-12-19 06:00,17.4,,4,200,80,15.9,13.9,1017.8,1023.6,,,,,,,,,2000,,,12.7,,,,
189,2016-12-19 07:00,17.5,,3.3,200,79,15.8,13.8,1018.2,1024,,,,,,,,,2000,,,13.1,,,,
189,2016-12-19 08:00,17,,1.6,200,79,15.3,13.3,1018.4,1024.2,0,,,,,,,,2000,,,13.2,,,,
189,2016-12-19 09:00,17.1,0,2.6,200,85,16.5,14.5,1018.2,1024,0,,,,,,,,2000,,,14,,,,
189,2016-12-19 10:00,15.3,,.8,50,93,16.1,14.1,1018.1,1024,0,,,,,,,,2000,,,14.2,,,,
189,2016-12-19 11:00,16,,1,340,92,16.6,14.6,1018.6,1024.5,0,,,,,,,,2000,,,14.7,,,,
189,2016-12-19 12:00,17.6,3.8,1.3,230,86,17.3,15.2,1017,1022.8,0,,,,,,,,2000,,,15.6,,,,
189,2016-12-19 13:00,18.2,,3.4,200,79,16.4,14.4,1015.9,1021.7,0,,,,,,,,2000,,,15.9,,,,
189,2016-12-19 14:00,17.1,,1.6,270,84,16.3,14.3,1016,1021.8,0,,,,,,,,1892,,,15.9,,,,
189,2016-12-19 15:00,16.2,.3,1.1,320,86,15.8,13.8,1015.8,1021.6,0,,,,,,,,2000,,,15.5,,,,
189,2016-12-19 16:00,17.1,,.9,270,84,16.3,14.3,1015.8,1021.6,0,,,,,,,,2000,,,15.2,,,,
189,2016-12-19 17:00,16,,1.2,320,88,16,14,1015.6,1021.4,0,,,,,,,,2000,,,14.6,,,,
189,2016-12-19 18:00,15.8,1.5,1.1,290,91,16.3,14.3,1016,1021.8,0,,,,,,,,843,,,14.2,,,,
189,2016-12-19 19:00,15,,.6,340,96,16.3,14.3,1016.2,1022.1,,,,,,,,,2000,,,14,,,,
189,2016-12-19 20:00,15.4,,1.1,290,94,16.4,14.4,1016.4,1022.3,,,,,,,,,1962,,,13.9,,,,
189,2016-12-19 21:00,15.4,3.8,.5,320,94,16.4,14.4,1016.5,1022.4,,,,,,,,,2000,,,13.7,,,,
189,2016-12-19 22:00,15.5,,.6,290,95,16.6,14.6,1016.3,1022.2,,,,,,,,,2000,,,13.6,,,,
189,2016-12-19 23:00,15.5,,.6,320,96,16.8,14.8,1016.5,1022.4,,,,,,,,,2000,,,13.6,,,,
189,2016-12-20 00:00,14.8,0,.5,250,96,16.1,14.1,1015.6,1021.4,,,,,,,,,2000,,,12.6,,,,
189,2016-12-20 01:00,14.8,,.4,0,94,15.8,13.8,1015.3,1021.1,,,,,,,,,2000,,,12.2,,,,
189,2016-12-20 02:00,15.4,,1.1,290,89,15.5,13.5,1015.8,1021.7,,,,,,,,,2000,,,12.1,,,,
189,2016-12-20 03:00,14.4,,1.4,360,92,15.1,13.1,1016.1,1022,,,,,,,,,2000,,,12.6,,,,
189,2016-12-20 04:00,14.2,,1,20,93,15,13,1014.9,1020.8,,,,,,,,,2000,,,11.7,,,,
189,2016-12-20 05:00,12.6,,1.6,20,96,13.9,11.9,1014.6,1020.5,,,,,,,,,2000,,,11.2,,,,
189,2016-12-20 06:00,12.9,,1.4,360,97,14.4,12.4,1014.8,1020.7,,,,,,,,,2000,,,11.1,,,,
189,2016-12-20 07:00,13.4,,1.5,360,95,14.6,12.6,1015.2,1021.1,,,,,,,,,2000,,,10.9,,,,
189,2016-12-20 08:00,13.5,,.9,340,95,14.7,12.7,1016.3,1022.2,0,,,,,,,,2000,,,11.5,,,,
189,2016-12-20 09:00,14.2,,1,360,94,15.2,13.2,1017.8,1023.7,0,,,,,,,,2000,,,12.5,,,,
189,2016-12-20 10:00,16.6,,.3,0,85,16,14,1019.1,1024.9,.7,,,,,,,,2000,,,13.8,,,,
189,2016-12-20 11:00,17.2,,1.3,180,81,15.9,13.9,1018.6,1024.4,.9,,,,,,,,2000,,,17.3,,,,
189,2016-12-20 12:00,17.5,,1.4,180,80,16,14,1018.1,1023.9,.9,,,,,,,,2000,,,21.1,,,,
189,2016-12-20 13:00,17.4,,1.2,180,73,14.5,12.5,1017.5,1023.3,.6,,,,,,,,2000,,,21,,,,
189,2016-12-20 14:00,16.9,,.8,160,72,13.8,11.8,1017,1022.8,.2,,,,,,,,1987,,,19.3,,,,
189,2016-12-20 15:00,15.7,,1.2,70,70,12.4,10.2,1017.1,1023,0,,,,,,,,1875,,,17.8,,,,
189,2016-12-20 16:00,15,,.9,70,72,12.2,9.9,1018,1023.9,0,,,,,,,,1447,,,16.7,,,,
189,2016-12-20 17:00,14.1,,1.1,70,77,12.4,10.1,1018.6,1024.5,.1,,,,,,,,1111,,,15.1,,,,
189,2016-12-20 18:00,12.7,,2.3,50,81,11.9,9.5,1018.7,1024.6,0,,,,,,,,919,,,12.7,,,,
189,2016-12-20 19:00,11.7,,1.3,50,76,10.4,7.6,1019.5,1025.5,,,,,,,,,1442,,,11.2,,,,
189,2016-12-20 20:00,13,,2.5,20,66,9.8,6.7,1019.5,1025.4,,,,,,,,,2000,,,10.4,,,,
189,2016-12-20 21:00,13.5,,2.3,20,84,12.9,10.8,1019.8,1025.7,,,,,,,,,2000,,,10.6,,,,
189,2016-12-20 22:00,14.2,,3,20,79,12.8,10.6,1019.9,1025.8,,,,,,,,,2000,,,10.7,,,,
189,2016-12-20 23:00,15.2,,2.5,20,77,13.2,11.1,1019.5,1025.4,,,,,,,,,2000,,,10.9,,,,
189,2016-12-21 00:00,15.7,,2.8,20,83,14.8,12.8,1019.2,1025.1,,,,,,,,,2000,,,11.5,,,,
189,2016-12-21 01:00,16,,2.5,50,86,15.6,13.6,1018.7,1024.6,,,,,,,,,2000,,,12,,,,
189,2016-12-21 02:00,16.3,,1.8,50,90,16.6,14.6,1018.8,1024.6,,,,,,,,,2000,,,12.8,,,,
189,2016-12-21 03:00,16.4,,1.7,20,90,16.7,14.7,1018.7,1024.5,,,,,,,,,2000,,,13,,,,
189,2016-12-21 04:00,16.7,,1.8,20,90,17,15,1018.4,1024.2,,,,,,,,,2000,,,13.5,,,,
189,2016-12-21 05:00,16.7,,1.8,20,92,17.4,15.3,1017.9,1023.7,,,,,,,,,1827,,,13.8,,,,
189,2016-12-21 06:00,16.5,.3,1.3,50,96,17.9,15.8,1018,1023.8,,,,,,,,,1153,,,14.2,,,,
189,2016-12-21 07:00,16.5,,1.3,20,97,18.2,16,1017.9,1023.7,,,,,,,,,1321,,,14.4,,,,
189,2016-12-21 08:00,16.8,,1.3,50,98,18.6,16.4,1017.8,1023.6,0,,,,,,,,810,,,14.6,,,,
189,2016-12-21 09:00,17.6,1,1.1,70,98,19.6,17.2,1018.2,1024,0,,,,,,,,1935,,,15.5,,,,
189,2016-12-21 10:00,18,,1.3,70,97,20,17.5,1018.2,1024,0,,,,,,,,2000,,,16.5,,,,
189,2016-12-21 11:00,18.3,,1.2,160,97,20.4,17.8,1017.6,1023.4,0,,,,,,,,2000,,,17.5,,,,
189,2016-12-21 12:00,18.3,0,.8,110,97,20.4,17.8,1016.8,1022.6,0,,,,,,,,2000,,,17,,,,
189,2016-12-21 13:00,18.3,,.8,230,97,20.4,17.8,1014.9,1020.7,0,,,,,,,,565,,,17,,,,
189,2016-12-21 14:00,18.4,,.7,50,98,20.6,18,1013.8,1019.5,0,,,,,,,,1110,,,17.5,,,,
189,2016-12-21 15:00,18.6,5.2,.7,70,99,21.2,18.4,1013.2,1018.9,0,,,,,,,,881,,,17.3,,,,
189,2016-12-21 16:00,19.3,,3.1,180,99,22.1,19.1,1012.4,1018.1,0,,,,,,,,1357,,,17.5,,,,
189,2016-12-21 17:00,19.4,,3.1,180,98,22,19,1011.9,1017.6,0,,,,,,,,1951,,,17.5,,,,
189,2016-12-21 18:00,19.3,.1,3.6,180,98,21.8,18.9,1011,1016.7,0,,,,,,,,1821,,,17.3,,,,
189,2016-12-21 19:00,19.8,,5.6,200,98,22.5,19.4,1011.5,1017.2,,,,,,,,,1095,,,17.6,,,,
189,2016-12-21 20:00,19.4,,4.5,200,99,22.2,19.2,1011.3,1017,,,,,,,,,603,,,17.8,,,,
189,2016-12-21 21:00,19.1,14.2,5.5,200,99,21.8,18.9,1011.2,1016.9,,,,,,,,,1364,,,18,,,,
189,2016-12-21 22:00,19.3,,4.8,200,99,22.1,19.1,1010.6,1016.3,,,,,,,,,1409,,,17.8,,,,
